STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL62,Warmińsko-mazurskie,2017,,1.45,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL62,Warmińsko-mazurskie,2018,,1.39,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL62,Warmińsko-mazurskie,2019,,1.35,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL63,Pomorskie,2017,,1.66,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL63,Pomorskie,2018,,1.62,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL63,Pomorskie,2019,,1.62,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL71,Łódzkie,2017,,1.42,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL71,Łódzkie,2018,,1.41,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL71,Łódzkie,2019,,1.36,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL72,Świętokrzyskie,2017,,1.29,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL72,Świętokrzyskie,2018,,1.29,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL72,Świętokrzyskie,2019,,1.26,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL81,Lubelskie,2017,,1.39,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL81,Lubelskie,2018,,1.36,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL81,Lubelskie,2019,,1.34,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL82,Podkarpackie,2017,,1.42,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL82,Podkarpackie,2018,,1.41,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL82,Podkarpackie,2019,,1.38,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL84,Podlaskie,2017,,1.46,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL84,Podlaskie,2018,,1.45,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL84,Podlaskie,2019,,1.42,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL91,Warszawski stołeczny,2017,,1.56,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL91,Warszawski stołeczny,2018,,1.59,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL91,Warszawski stołeczny,2019,,1.60,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL92,Mazowiecki regionalny,2017,,1.57,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL92,Mazowiecki regionalny,2018,,1.52,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PL92,Mazowiecki regionalny,2019,,1.51,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PT11,Norte,2017,,1.25510,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PT11,Norte,2018,,1.27667,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PT11,Norte,2019,,1.28793,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PT15,Algarve,2017,,1.57789,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PT15,Algarve,2018,,1.64886,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PT15,Algarve,2019,,1.67784,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PT16,Centro (PT) (NUTS 2021),2017,,1.28794,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PT16,Centro (PT) (NUTS 2021),2018,,1.34243,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PT16,Centro (PT) (NUTS 2021),2019,,1.36295,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PT17,Área Metropolitana de Lisboa (NUTS 2021),2017,,1.59016,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PT17,Área Metropolitana de Lisboa (NUTS 2021),2018,,1.62063,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PT17,Área Metropolitana de Lisboa (NUTS 2021),2019,,1.62614,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PT18,Alentejo (NUTS 2021),2017,,1.39810,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PT18,Alentejo (NUTS 2021),2018,,1.50266,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PT18,Alentejo (NUTS 2021),2019,,1.54728,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PT20,Região Autónoma dos Açores,2017,,1.33763,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PT20,Região Autónoma dos Açores,2018,,1.39402,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PT20,Região Autónoma dos Açores,2019,,1.35461,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PT30,Região Autónoma da Madeira,2017,,1.27163,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PT30,Região Autónoma da Madeira,2018,,1.30193,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,PT30,Região Autónoma da Madeira,2019,,1.31770,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO11,Nord-Vest,2017,,1.70,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO11,Nord-Vest,2018,,1.69,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO11,Nord-Vest,2019,,1.69,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO12,Centru,2017,,1.88,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO12,Centru,2018,,1.84,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO12,Centru,2019,,1.85,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO21,Nord-Est,2017,,2.16,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO21,Nord-Est,2018,,2.09,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO21,Nord-Est,2019,,2.14,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO22,Sud-Est,2017,,1.89,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO22,Sud-Est,2018,,1.84,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO22,Sud-Est,2019,,1.84,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO31,Sud-Muntenia,2017,,1.74,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO31,Sud-Muntenia,2018,,1.74,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO31,Sud-Muntenia,2019,,1.76,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO32,Bucureşti-Ilfov,2017,,1.52,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO32,Bucureşti-Ilfov,2018,,1.53,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO32,Bucureşti-Ilfov,2019,,1.55,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO41,Sud-Vest Oltenia,2017,,1.63,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO41,Sud-Vest Oltenia,2018,,1.66,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO41,Sud-Vest Oltenia,2019,,1.64,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO42,Vest,2017,,1.58,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO42,Vest,2018,,1.60,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RO42,Vest,2019,,1.58,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RS11,Beogradski region,2017,,1.48,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RS11,Beogradski region,2018,,1.49,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RS11,Beogradski region,2019,,1.52,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RS12,Region Vojvodine,2017,,1.51,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RS12,Region Vojvodine,2018,,1.48,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RS12,Region Vojvodine,2019,,1.50,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RS21,Region Sumadije i Zapadne Srbije,2017,,1.48,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RS21,Region Sumadije i Zapadne Srbije,2018,,1.50,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RS21,Region Sumadije i Zapadne Srbije,2019,,1.53,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RS22,Region Juzne i Istocne Srbije,2017,,1.42,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RS22,Region Juzne i Istocne Srbije,2018,,1.41,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,RS22,Region Juzne i Istocne Srbije,2019,,1.46,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE11,Stockholm,2017,,1.71,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE11,Stockholm,2018,,1.66,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE11,Stockholm,2019,,1.61,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE12,Östra Mellansverige,2017,,1.80,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE12,Östra Mellansverige,2018,,1.76,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE12,Östra Mellansverige,2019,,1.72,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE21,Småland med öarna,2017,,1.91,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE21,Småland med öarna,2018,,1.88,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE21,Småland med öarna,2019,,1.83,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE22,Sydsverige,2017,,1.78,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE22,Sydsverige,2018,,1.76,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE22,Sydsverige,2019,,1.72,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE23,Västsverige,2017,,1.76,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE23,Västsverige,2018,,1.74,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE23,Västsverige,2019,,1.71,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE31,Norra Mellansverige,2017,,1.89,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE31,Norra Mellansverige,2018,,1.89,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE31,Norra Mellansverige,2019,,1.78,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE32,Mellersta Norrland,2017,,1.90,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE32,Mellersta Norrland,2018,,1.90,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE32,Mellersta Norrland,2019,,1.82,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE33,Övre Norrland,2017,,1.73,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE33,Övre Norrland,2018,,1.69,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SE33,Övre Norrland,2019,,1.70,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SI03,Vzhodna Slovenija,2017,,1.67,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SI03,Vzhodna Slovenija,2018,,1.64,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SI03,Vzhodna Slovenija,2019,,1.68,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SI04,Zahodna Slovenija,2017,,1.58,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SI04,Zahodna Slovenija,2018,,1.58,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SI04,Zahodna Slovenija,2019,,1.55,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SK01,Bratislavský kraj,2017,,1.66,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SK01,Bratislavský kraj,2018,,1.70,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SK01,Bratislavský kraj,2019,,1.65,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SK02,Západné Slovensko,2017,,1.34,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SK02,Západné Slovensko,2018,,1.35,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SK02,Západné Slovensko,2019,,1.40,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SK03,Stredné Slovensko,2017,,1.45,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SK03,Stredné Slovensko,2018,,1.48,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SK03,Stredné Slovensko,2019,,1.49,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SK04,Východné Slovensko,2017,,1.65,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SK04,Východné Slovensko,2018,,1.66,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,SK04,Východné Slovensko,2019,,1.69,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR10,İstanbul,2017,,1.79,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR10,İstanbul,2018,,1.72,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR10,İstanbul,2019,,1.59,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR21,"Tekirdağ, Edirne, Kırklareli",2017,,1.74,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR21,"Tekirdağ, Edirne, Kırklareli",2018,,1.72,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR21,"Tekirdağ, Edirne, Kırklareli",2019,,1.61,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR22,"Balıkesir, Çanakkale",2017,,1.63,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR22,"Balıkesir, Çanakkale",2018,,1.60,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR22,"Balıkesir, Çanakkale",2019,,1.51,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR31,İzmir,2017,,1.66,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR31,İzmir,2018,,1.59,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR31,İzmir,2019,,1.48,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR32,"Aydın, Denizli, Muğla",2017,,1.79,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR32,"Aydın, Denizli, Muğla",2018,,1.71,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR32,"Aydın, Denizli, Muğla",2019,,1.61,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR33,"Manisa, Afyonkarahisar, Kütahya, Uşak",2017,,1.79,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR33,"Manisa, Afyonkarahisar, Kütahya, Uşak",2018,,1.74,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR33,"Manisa, Afyonkarahisar, Kütahya, Uşak",2019,,1.66,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR41,"Bursa, Eskişehir, Bilecik",2017,,1.80,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR41,"Bursa, Eskişehir, Bilecik",2018,,1.77,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR41,"Bursa, Eskişehir, Bilecik",2019,,1.66,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2017,,1.93,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2018,,1.89,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2019,,1.78,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR51,Ankara,2017,,1.71,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR51,Ankara,2018,,1.65,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR51,Ankara,2019,,1.53,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR52,"Konya, Karaman",2017,,2.11,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR52,"Konya, Karaman",2018,,2.05,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR52,"Konya, Karaman",2019,,1.92,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR61,"Antalya, Isparta, Burdur",2017,,1.80,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR61,"Antalya, Isparta, Burdur",2018,,1.71,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR61,"Antalya, Isparta, Burdur",2019,,1.59,,,,,
